date,countryiso3code,SH.XPD.CHEX.PC.CD,SH.XPD.CHEX.GD.ZS,SP.ADO.TFRT,SP.POP.GROW,SP.POP.TOTL,SP.DYN.CBRT.IN,SP.DYN.TFRT.IN,SP.DYN.LE00.IN,SP.DYN.IMRT.IN,SH.STA.SUIC.P5,NCD_BMI_25A,NY.GDP.MKTP.KN,NCD_HYP_PREVALENCE_A
2007,ARG,572.0401001,7.83455086,62.938,998884153148277.0,39684303,18.469,2.38,74.787,14.0,8.3,174.5,621942502600,129.2
2007,BRA,602.68591309,8.20183945,71.152,103786468320243.0,190130445,16.306,1.882,72.618,19.5,4.9,152.4,344295404127944,137.2
2007,CHL,648.55981445,6.17537546,55.064,106855546195518.0,16530201,14.841,1.898,78.099,7.6,11.0,175.1,134224935105000,119.5
2007,COL,305.99179077,6.49102831,82.144,123447805438202.0,43737512,18.124,2.137,74.732,17.2,4.1,161.3,586457000000000,95.7
2007,MEX,556.0402832,5.76644516,70.295,148606353186843.0,109170503,20.973,2.421,75.255,18.2,4.1,179.9,14843825975000,105.2
2007,PER,159.6578064,4.42612123,71.551,818626243389892.0,28333050,21.828,2.662,73.528,18.2,2.6,157.1,319693000000,59.4
2008,ARG,746.49328613,8.18266869,63.0638,992570475708135.0,40080159,18.355,2.366,74.952,13.7,8.7,176.1,647176159700,130.5
2008,BRA,707.49121094,8.01129246,69.7322,994310571973971.0,192030362,15.921,1.847,72.966,18.4,5.1,154.3,361834484933116,137.8
2008,CHL,724.70123291,6.74047899,54.8116,107138371997089.0,16708255,14.78,1.895,78.33,7.6,12.2,176.7,139311245140200,119.3
2008,COL,374.42697144,6.84192705,80.3788,117615946658969.0,44254972,17.612,2.081,74.962,16.7,4.2,163.1,605713000000000,95.9
2008,MEX,570.83050537,5.69886971,69.43,149536909755127.0,110815272,20.635,2.391,75.194,17.6,4.4,181.6,15013577681000,105.3
2008,PER,192.47825623,4.51443434,69.7044,805943390415502.0,28562321,21.512,2.633,73.826,17.1,2.7,158.9,348870000000,59.4
2009,ARG,785.67022705,9.45598793,63.1896,999542288700286.0,40482786,18.252,2.355,75.116,13.3,8.4,177.6,608872876400,131.8
2009,BRA,721.76800537,8.39480209,68.3124,961946715342144.0,193886505,15.595,1.818,73.3,17.5,5.1,156.2,361379253720108,138.2
2009,CHL,735.97894287,7.20918465,54.5592,105928641203431.0,16886184,14.712,1.892,78.558,7.5,12.7,178.4,137753693545000,118.8
