date,countryiso3code,SH.XPD.CHEX.PC.CD,SH.XPD.CHEX.GD.ZS,SP.ADO.TFRT,SP.POP.TOTL,SP.DYN.CBRT.IN,SP.DYN.TFRT.IN,SP.DYN.LE00.IN,SP.DYN.IMRT.IN,SH.STA.SUIC.P5,ncd_bmi_25a,NY.GDP.PCAP.CD,NY.GDP.MKTP.CD,ncd_hyp_prevalence_a,SP.POP.GROW
2003,CHL,349.98782349,7.33330393,56.6368,15849649,15.412,1.943,77.146,8.1,9.7,168.4,4827.08337797237,76507577234.5965,119.2,"5,75885027827846"
2003,CHN,55.6510849,4.41762829,8.4572,1288400000,12.41,1.604,72.381,23.4,12.8,68.0,1288.64325183475,1660287965663.89,83.5,"5,7347278755399"
2003,COD,6.6394062,3.81817865,127.2276,51425583,45.844,6.718,52.144,99.9,7.7,54.4,173.796125167459,8937567059.87754,98.3,"5,70189113447824"
2003,COL,128.00614929,5.77505875,92.8456,41483872,20.535,2.395,73.777,19.4,4.6,154.1,2281.40176243006,94641378693.223,94.2,"5,65279276251324"
2003,DEU,3152.79418945,10.40202236,11.8502,82534176,8.6,1.34,78.3804878048781,4.1,14.4,155.8,30310.3575963774,2501640388482.35,115.4,"5,59664782739086"
2003,EGY,53.82350159,5.2242527,51.8576,72826102,25.015,3.106,69.116,32.0,3.2,164.6,1102.46819936156,80288461538.4615,113.5,"5,5362797941694"
2003,ESP,1641.05871582,7.56392097,10.684,42187645,10.4,1.3,79.619512195122,4.1,8.5,169.6,21510.8362454011,907491523174.116,107.3,"5,49189894189032"
2003,ETH,5.84133863,4.89970922,102.1638,72170581,41.097,6.112,54.211,76.7,8.6,45.3,119.49039595567,8623691300.04079,81.9,"5,48205985383772"
2003,FRA,3006.3059082,10.08283329,7.7912,62244880,12.8,1.89,79.1146341463415,3.6,20.1,160.9,29633.6789794897,1844544792036.86,101.1,"5,51372369628714"
2003,GBR,2796.34106445,8.11239147,26.354,59647577,11.7,1.7,78.4463414634146,5.3,7.9,170.0,34487.4675722539,2057093877551.02,96.4,"5,56751385330286"
2003,IDN,26.05935287,2.24837184,51.917,220309473,21.88,2.513,66.631,36.4,3.2,55.1,1065.6485199064,234772463823.808,97.3,"5,62522747389806"
2003,IND,21.99779892,4.0084796,57.039,1111523146,25.034,3.109,63.699,60.0,15.3,40.0,546.726613494985,607699285433.872,94.0,"5,65925593524376"
2003,ITA,2163.02539063,7.83297729,7.0614,57313203,9.5,1.29,79.9829268292683,4.1,7.4,158.8,27526.3224609957,1577621707050.51,124.5,"5,6540297696327"
2003,LKA,42.36933517,3.76927328,26.781,19224036,18.574,2.263,73.799,13.0,20.9,47.4,982.195696950166,18881765437.2151,96.2,"5,59984937694714"
2003,MEX,411.42242432,5.81486464,74.971,103081020,22.584,2.579,75.118,21.0,4.0,172.8,7075.36964299974,729336319677.449,103.9,"5,51222323112576"
2003,NGA,39.43843842,5.05360937,128.8608,131900634,42.868,6.036,47.242,100.8,4.8,61.9,795.386228652408,104911947834.122,107.4,"5,41614530676718"
2003,NPL,11.33715725,3.84753466,101.6756,25080880,28.105,3.422,64.165,50.6,7.8,42.2,252.402351773172,6330473096.54071,107.4,"5,32682896306058"
2003,PAK,14.45083237,2.43137884,49.6102,153093371,32.781,4.648,63.522,79.3,9.1,59.9,599.376330540607,91760542940.0717,119.2,"5,23993834211574"
2003,PER,98.09124756,4.58695984,71.5174,27372217,22.453,2.723,72.24,23.5,3.0,150.1,2145.64388854096,58731030121.8671,59.6,"5,1593941752979"
2003,POL,339.33520508,5.95371294,15.5802,38204570,9.2,1.22,74.5975609756098,7.0,17.0,157.5,5701.6022116161,217827260805.842,136.2,"5,08277292839796"
2003,ROU,143.54553223,5.37136745,36.7016,21574326,9.8,1.3,71.309756097561,17.0,13.5,153.2,2679.41190951209,57806506024.0964,138.7,"5,00394662005026"
2003,RUS,164.6477356,5.16368914,28.019,144648618,10.2,1.319,65.0275609756098,12.9,51.6,156.3,2975.12524414063,430347770731.787,150.3,"1,017483313562524"
2003,TZA,20.81579018,5.34231567,134.03,36337778,41.755,5.659,52.866,65.6,6.4,59.2,431.279724121094,15224257698.482,112.0,"1,108245245885208"
2003,USA,5732.22949219,14.49863911,42.0618,290107933,14.1,2.0475,77.0365853658537,6.9,11.7,182.1,39490.2749557007,11456442041000.0,94.4,"0,994485294910014"
2003,ZAF,296.92437744,7.91530371,66.0524,46719203,22.763,2.608,53.749,48.4,25.1,133.2,4217.11478019175,197020241490.079,124.1,"0,866554048382934"
2004,AFG,20.4127636,9.80847359,141.0966,24726689,45.507,7.016,57.772,80.0,5.0,48.2,211.382074198939,5226778808.89209,111.2,"0,74452381156337"
2004,ARG,311.64505005,7.22868299,63.61,38491970,18.879,2.438,74.28,15.3,8.7,169.6,4277.72157290954,164657930452.787,125.2,"0,722489616769134"
2004,AUS,2767.13696289,8.10948753,16.9914,20127400,12.3,1.768,80.490243902439,4.8,10.3,176.0,30513.9417409748,614166310997.297,89.6,"0,708131011018622"
2004,BGD,11.08631516,2.33950281,101.2506,136986429,24.742,2.782,67.331,51.8,4.9,40.1,475.291930195819,65108544250.0425,85.5,"0,70748370003277"
2004,BRA,295.52862549,8.12491989,76.966,184006479,17.787,2.033,71.531,23.5,4.4,146.3,3637.3138901512,669289321944.516,134.9,"0,737215738036688"
2004,CHL,427.51669312,6.90115023,56.2436,16014972,15.184,1.923,77.391,7.9,10.1,170.0,6186.66271596597,99079230169.6389,119.6,"1,028892901917064"
2004,CHN,63.26198578,4.29347467,8.1654,1296075000,12.29,1.608,72.689,21.4,13.3,70.0,1508.66809788453,1955347004965.69,84.7,"1,369891567284478"
2004,COD,8.57719994,4.42028952,128.1132,53068869,45.782,6.705,52.917,97.5,7.6,55.7,194.040002646806,10297483481.223,98.7,"1,455579328922638"
2004,COL,157.57557678,5.79892778,90.1702,42075953,19.917,2.33,74.026,18.9,4.5,155.9,2782.62318502156,117081522349.677,94.7,"1,454453275039624"
2004,DEU,3459.82495117,10.14603138,11.3304,82516260,8.6,1.36,78.6804878048781,4.0,14.0,156.9,34106.6581224001,2814353869359.08,113.6,"1,417542355352606"
2004,EGY,53.93090057,4.85732365,51.2312,74172073,24.864,3.052,69.271,30.6,3.1,166.6,1062.15809193398,78782467532.4675,113.5,"1,472665497420432"
2004,ESP,1924.4453125,7.65912247,11.198,42921895,10.6,1.31,79.8707317073171,3.9,8.5,170.9,24907.0008505856,1069055675273.75,106.7,"1,507598353921218"
2004,ETH,5.88065052,4.31281853,98.2786,74239508,40.186,5.961,55.174,73.1,8.3,46.4,136.466250038215,10131187261.4421,82.4,"1,394382456587244"
2004,FRA,3458.62744141,10.16429329,7.6554,62704901,12.8,1.92,80.1634146341463,3.4,19.5,162.4,33803.3095951203,2119633181634.37,100.6,"1,237416718250356"
2004,GBR,3384.60522461,8.39001179,26.105,59987905,11.9,1.75,78.7463414634146,5.2,8.2,171.8,40371.7108259838,2421814353716.59,95.1,"1,117686934631936"
2004,IDN,26.52274895,2.12002277,51.814,223285666,21.852,2.515,66.969,37.1,3.2,57.2,1150.26136651088,256836875295.452,98.6,"1,02897908753876"
2004,IND,25.06458473,3.95739222,53.919,1129623466,24.571,3.041,64.095,57.8,15.2,41.3,627.774241726543,709148514804.659,94.4,"0,98808120590045"
2004,ITA,2565.62744141,8.16549301,7.0458,57685327,9.8,1.34,80.7804878048781,3.9,7.2,160.2,31317.2007943296,1806542968545.56,123.7,"0,967351088895314"
2004,LKA,50.92406845,4.17515802,25.658,19387153,18.592,2.271,74.337,17.7,21.8,48.8,1065.78443680197,20662525941.2985,96.5,"0,967997922521192"
2004,MEX,445.62039185,5.9539032,73.802,104514934,22.158,2.536,75.243,20.2,4.0,174.6,7484.486398707,782240601984.76,104.3,"1,02954765819551"
2004,NGA,44.63315582,4.6336832,127.4396,135320420,42.717,6.011,47.72,97.8,4.8,63.5,1007.87434241216,136385979322.437,107.9,"0,947413815679938"
2004,NPL,13.22838974,4.03734398,98.4812,25419337,27.037,3.263,64.729,48.2,7.7,43.5,286.157672590748,7273938314.71988,107.8,"0,711138480116596"
2004,PAK,15.63451576,2.3472271,48.1034,156664698,32.239,4.528,63.736,77.9,9.2,61.7,687.836412662176,107759683863.123,120.0,"0,527737577130736"
2004,PER,106.03347015,4.42970943,71.5258,27624226,22.32,2.706,72.581,22.0,2.8,151.9,2417.03436315532,66768703497.5687,59.6,"0,58040423270218"
2004,POL,392.00338745,5.86845255,15.6704,38182222,9.3,1.23,74.8463414634146,6.8,17.6,158.9,6681.38647195042,255110181539.808,136.5,"0,54890369811359"
2004,ROU,190.7950592,5.47733545,37.9342,21451748,10.1,1.33,71.5609756097561,16.5,12.7,154.6,3494.94451718304,74972669056.5922,139.0,"0,437648297994706"
2004,RUS,209.19709778,4.7603755,28.425,144067316,10.4,1.344,65.4709756097561,12.0,50.1,157.5,4102.36474609375,591016690742.798,150.0,"0,389164898590282"
2004,TZA,23.90641594,5.7373414,133.885,37379766,41.764,5.651,53.602,61.9,5.8,60.7,459.259307861328,16675948414.7573,112.7,"0,354198382126096"
2004,USA,6097.28759766,14.59480953,41.4416,292805298,14.0,2.0515,77.4878048780488,6.8,11.9,184.1,41724.6316287624,12217193198000.0,94.7,"0,597861108191752"
2004,ZAF,375.30838013,7.76453447,66.3538,47291610,22.902,2.603,53.444,49.4,24.6,135.2,5409.1334888271,255806631391.551,126.4,"0,618495864638762"
2005,AFG,23.89050102,9.94828987,138.4284,25654274,44.723,6.875,58.29,77.3,5.0,49.6,242.031313175022,6209137624.77181,111.7,"0,540862364163754"
2005,ARG,392.58874512,7.61078882,63.386,38892924,18.735,2.416,74.451,14.8,8.6,171.2,5109.85224490403,198737095012.282,126.6,"0,479490878572958"
2005,AUS,3013.08764648,7.99008226,17.0276,20394800,12.8,1.807,80.8414634146341,4.8,11.2,177.6,34080.9998953245,695075176665.163,89.2,"0,509172973717824"
2005,BGD,11.60705376,2.41363597,98.8674,139035505,24.053,2.691,67.773,49.4,4.9,41.5,499.461940239156,69442943089.4309,85.3,"0,529094833717404"
2005,BRA,384.93200684,8.03540993,75.028,186127108,17.243,1.976,71.896,22.0,4.7,148.4,4790.45656586131,891633826603.377,135.8,"0,509252768430172"
2005,CHL,500.64517212,6.58871555,55.8504,16182713,15.021,1.909,77.63,7.7,9.7,171.8,7558.37175410092,122314960843.922,119.7,"0,515106646560702"
2005,CHN,71.86441803,4.17605114,7.8736,1303720000,12.4,1.612,72.985,19.4,12.9,72.2,1753.41782926104,2285965892364.2,85.9,"0,582812170864784"
2005,COD,9.28722,4.25265551,128.9988,54785894,45.702,6.69,53.675,95.2,7.5,57.3,218.386226715772,11964484667.9102,99.3,"0,666811764368832"
2005,COL,207.15899658,6.06709814,87.4948,42647731,19.295,2.263,74.265,18.3,4.1,157.7,3414.46515834714,145619191582.061,95.0,"0,71460177484321"
2005,DEU,3558.21337891,10.3115406,10.8106,82469422,8.3,1.34,78.9317073170732,3.9,13.3,158.1,34520.2396492496,2846864211175.1,112.0,"0,769951939128456"
2005,EGY,63.86014175,4.92229176,50.6048,75523576,24.849,3.019,69.434,29.3,3.1,168.6,1186.39331322717,89600665557.4043,113.5,"0,846674159272562"
2005,ESP,2060.33081055,7.73195314,11.712,43653155,10.6,1.33,80.1707317073171,3.8,8.0,172.1,26429.1509449319,1153715822717.51,105.8,"0,931282227205986"
2005,ETH,6.65360308,4.10098124,94.3934,76346310,39.307,5.812,56.223,69.5,8.1,47.5,162.43272862793,12401139453.9738,83.1,"1,137886226842634"
2005,FRA,3575.02514648,10.2148447,7.5196,63179356,12.8,1.94,80.1634146341463,3.3,19.1,163.8,34773.1501479027,2196945232435.8,99.9,"1,37322261214692"
2005,GBR,3552.64306641,8.44144344,25.856,60401206,12.0,1.76,79.0487804878049,5.1,7.9,173.6,42132.0907219815,2544829090909.09,93.6,"1,47009735684258"
2005,IDN,34.78797531,2.53189397,51.711,226289468,21.765,2.514,67.334,33.6,3.0,59.2,1263.28733171098,285868618224.017,99.8,"1,557332224882512"
2005,IND,27.66702271,3.79116249,50.799,1147609924,24.087,2.972,64.5,55.7,15.5,42.6,714.8610153644,820381595512.902,94.7,"1,574065244637878"
2005,ITA,2677.55224609,8.33931828,7.0302,57969484,9.6,1.34,80.7829268292683,3.8,6.7,161.5,32055.0920757503,1858217147203.73,122.7,"1,512781719186814"
2005,LKA,57.3034668,4.00972462,24.535,19544988,18.576,2.276,74.695,12.2,28.6,50.2,1248.69818517034,24405791044.7761,97.1,"1,567777293293032"
2005,MEX,483.09536743,5.83612156,72.633,106005199,21.741,2.495,75.3,19.5,4.1,176.4,8277.67156384567,877476221382.101,104.7,"1,563013124473278"
2005,NGA,54.55794525,4.46591902,126.0184,138865014,42.537,5.985,48.252,95.0,4.8,65.4,1268.38346158479,176134087150.341,108.4,"1,390706264644538"
2005,NPL,14.45738506,3.94221067,95.2868,25744500,26.061,3.118,65.264,45.9,7.9,44.9,315.805629997361,8130258041.46706,108.2,"1,339481071081566"
2005,PAK,19.88389397,2.70793724,46.5966,160304007,31.755,4.416,63.951,76.6,9.0,63.4,748.922589270883,120055291992.938,120.7,"1,472927957443342"
2005,PER,124.29225922,4.66595268,71.5342,27866140,22.204,2.695,72.908,20.6,2.7,153.7,2729.49917213529,76060606060.6061,59.4,"1,584735011605718"
2005,POL,465.70019531,5.80689144,15.7606,38165445,9.5,1.24,74.9951219512195,6.5,17.7,160.2,8021.50574346795,306144336269.51,137.1,"1,515748985623858"
2005,ROU,254.52961731,5.52778149,39.1668,21319685,10.4,1.4,71.9121951219512,15.5,12.3,156.0,4617.92901643258,98452791982.7024,139.6,"1,358748947848446"
2005,RUS,271.88461304,4.77177525,28.831,143518814,10.2,1.294,65.529756097561,11.1,49.8,158.5,5323.462890625,764017107992.391,149.6,"1,211858264425104"
2005,TZA,28.24069595,6.32282591,133.74,38450323,41.716,5.638,54.349,58.5,5.4,62.2,492.63134765625,18399046025.2688,113.2,"1,128262226799794"
2005,USA,6454.40380859,14.60504532,40.8214,295516599,14.0,2.057,77.4878048780488,6.7,11.9,185.9,44123.4070679055,13039199193000.0,95.0,"0,730818864829012"
2005,ZAF,413.9989624,7.68997431,66.6552,47880595,23.073,2.603,53.447,49.4,24.4,137.4,6033.10149088554,288868489078.987,128.8,"0,73081977472668"
2006,AFG,27.83657074,10.62276554,135.7602,26433058,43.87,6.722,58.826,74.6,4.9,51.2,263.733601866274,6971285594.68013,112.3,"3,5641100286632"
2006,ARG,455.7980957,7.64032841,63.162,39289876,18.596,2.397,74.62,14.4,8.6,172.8,5919.01233837714,232557260817.308,127.9,"3,47380647368316"
2006,AUS,3184.80761719,7.98943853,17.0638,20697900,12.9,1.908,81.0414634146342,4.7,10.6,179.2,36117.487983674,747556154537.287,89.0,"3,38189216729374"
2006,BGD,12.33577824,2.48439622,96.4842,140921154,23.384,2.604,68.213,47.0,5.0,43.1,509.640189887604,71819083683.7403,85.1,"3,28741919261732"
2006,BRA,485.59933472,8.24952602,73.09,188167353,16.747,1.925,72.26,20.7,4.7,150.4,5886.39152194816,1107626711406.63,136.7,"3,18772225993882"
2006,CHL,571.20141602,6.03516722,55.4572,16354507,14.914,1.901,77.865,7.6,10.0,173.4,9406.58448549129,153840051814.059,119.8,"3,08747158638822"
2006,CHN,81.22816467,3.94742227,7.5818,1311020000,12.09,1.615,73.271,17.7,12.1,74.3,2099.22943460734,2752131773358.92,87.0,"2,99068946756186"
2006,COD,11.22324371,4.39380932,129.8844,56578046,45.6,6.671,54.401,92.8,7.4,58.8,255.433043197206,14451902467.9315,99.8,"2,90545162545834"
2006,COL,237.01751709,6.33551502,84.8194,43200901,18.69,2.198,74.5,17.8,4.1,159.5,3741.09283661273,161618581266.316,95.4,"2,83754177407654"
2006,DEU,3697.92163086,10.17961693,10.2908,82376451,8.2,1.33,79.1317073170732,3.8,12.8,159.2,36353.8803343631,2994703642023.53,110.3,"2,79058021331322"
2006,EGY,71.35442352,4.84190083,49.9784,76873670,25.024,3.013,69.608,28.2,3.1,170.5,1397.43669004643,107426086956.522,113.5,"2,75981619323138"
2006,ESP,2242.17822266,7.82912683,12.226,44397319,10.8,1.36,80.8219512195122,3.7,7.5,173.4,28389.0785799873,1260398977831.76,104.8,"2,7361919099641"
2006,ETH,8.66179371,4.45757294,90.5082,78489205,38.485,5.667,57.334,66.1,7.8,48.7,194.687432935553,15280861834.6024,83.7,"2,71469789112744"
2006,FRA,3811.55175781,10.38566494,7.3838,63621376,13.1,2.0,80.8121951219512,3.3,18.5,165.3,36474.1595859967,2320536221304.7,99.2,"2,6976911470885"
2006,GBR,3842.67578125,8.60818768,25.607,60846820,12.3,1.82,79.2487804878049,5.0,7.8,175.2,44654.0969208924,2717059797608.1,92.5,"2,68374235552186"
2006,IDN,45.2936058,2.6194644,51.608,229318262,21.624,2.51,67.717,32.4,2.9,61.4,1589.80148866142,364570514304.85,101.2,"2,67260928999408"
2006,IND,29.56233788,3.63477802,47.679,1165486291,23.564,2.899,64.918,53.6,15.6,43.9,806.753280628799,940259888792.141,94.9,"2,65916350342872"
2006,ITA,2832.69775391,8.43673038,7.0146,58143979,9.6,1.37,81.2829268292683,3.7,6.7,162.9,33529.7266014361,1949551719389.64,121.5,"2,64766841496486"
2006,LKA,65.39842987,3.97986174,23.412,19695977,18.513,2.278,74.904,11.6,18.3,51.8,1435.81681297616,28279814924.5918,97.5,"2,64666103535306"
2006,MEX,512.83319092,5.65525532,71.464,107560155,21.343,2.456,75.296,18.8,4.0,178.1,9068.29421839425,975387131716.089,105.0,"2,65843475878522"
2006,NGA,66.54981232,4.25775146,124.5972,142538305,42.333,5.958,48.812,92.3,4.7,67.1,1656.42479354329,236103982431.635,108.7,"2,6755649537532"
2006,NPL,13.94222355,3.5361805,92.0924,26066687,25.196,2.986,65.773,43.8,7.7,46.5,346.945331253185,9043715355.8881,108.6,"2,69580880561384"
2006,PAK,24.99266052,3.00717139,45.0898,164022626,31.332,4.31,64.176,75.4,9.2,65.2,836.860526218154,137264061106.043,121.5,"2,70339957442338"
2006,PER,137.21992493,4.4095645,71.5426,28102055,22.052,2.682,73.222,19.3,2.7,155.5,3154.3313491397,88643193061.748,59.4,"2,6815417282943"
2006,POL,524.09747314,5.80280542,15.8508,38141267,9.8,1.27,75.1439024390244,6.3,17.1,161.4,9035.41046744936,344622003093.581,137.8,"2,62189049076344"
2006,ROU,291.00408936,5.07106066,40.3994,21193760,10.4,1.42,72.1634146341463,14.2,12.9,157.5,5757.4964285719,122022997508.01,140.1,"2,53565940506314"
2006,RUS,352.55194092,4.76654387,29.237,143049637,10.3,1.305,66.7275609756098,10.3,44.8,159.7,6920.18896484375,989930542278.695,149.0,"2,44118211653528"
2006,TZA,36.27006531,7.59827995,133.595,39548666,41.587,5.616,55.119,55.8,5.3,64.0,485.497436523438,18649590248.2626,113.6,"2,35239484734558"
2006,USA,6828.61572266,14.71834183,40.2012,298379912,14.3,2.108,77.6878048780488,6.7,12.1,187.7,46302.0008800056,13815586948000.0,95.3,"2,26901395903782"
2006,ZAF,430.91564941,7.6922164,66.9566,48489464,23.238,2.607,53.795,48.7,23.6,139.4,6266.53398662041,303860874149.007,130.9,"2,19585287451104"
2007,AFG,31.27183914,9.90467453,133.092,27100542,42.944,6.555,59.375,71.9,4.8,52.9,359.693157866109,9747879531.86311,112.9,"2,1303579717555"
2007,ARG,572.0401001,7.83455086,62.938,39684303,18.469,2.38,74.787,14.0,8.3,174.5,7245.44685667197,287530508430.568,129.2,"2,06456993163674"
2007,AUS,3799.73754883,8.06755352,17.1,20827600,14.1,1.959,81.2926829268293,4.5,10.9,180.8,41001.1429790999,853955405511.502,88.8,"4,15217840767752"
2007,BGD,14.31881523,2.55897784,94.101,142660381,22.747,2.523,68.648,44.8,4.9,44.5,558.051840707954,79611888213.148,84.8,"4,07945747107126"
2007,BRA,602.68591309,8.20183945,71.152,190130445,16.306,1.882,72.618,19.5,4.9,152.4,7348.18796290712,1397114247331.17,137.2,"4,0063572475416"
2007,CHL,648.55981445,6.17537546,55.064,16530201,14.841,1.898,78.099,7.6,11.0,175.1,10439.428464249,172565850839.158,119.5,"3,9412699730507"
2007,CHN,97.07929993,3.67491436,7.29,1317885000,12.1,1.617,73.553,16.2,11.5,76.4,2693.97006340427,3550342737009.53,87.9,"3,88648784438054"
2007,COD,12.41400909,4.33555222,130.77,58453687,45.47,6.649,55.091,90.4,7.2,60.3,286.330472470967,16737071816.38,100.4,"3,83788131851624"
2007,COL,305.99179077,6.49102831,82.144,43737512,18.124,2.137,74.732,17.2,4.1,161.3,4714.07305530503,206181826825.28,95.7,"3,79043915353468"
2007,DEU,4182.79931641,10.05104923,9.771,82266372,8.3,1.37,79.5341463414634,3.7,12.4,160.3,41640.0808695147,3425578382921.58,108.6,"3,7383440050894"
2007,EGY,78.95716858,4.44493246,49.352,78232124,25.393,3.037,69.788,27.1,3.1,172.5,1667.3179980551,130437828371.278,113.4,"3,67931752721272"
2007,ESP,2606.17895508,7.9183569,12.74,45226803,10.9,1.38,80.8731707317073,3.6,7.4,174.6,32591.3503065871,1474002579820.0,103.4,"3,61111947376002"
2007,ETH,11.98231506,5.00128365,86.623,80674343,37.726,5.526,58.467,62.8,7.7,49.8,244.286052292978,19707616772.7996,84.3,"3,53625102073868"
2007,FRA,4312.31054688,10.31564426,7.248,64016227,12.8,1.98,81.1121951219512,3.2,17.9,166.5,41561.2005095485,2660591246211.77,98.3,"3,45753713905346"
2007,GBR,4450.12890625,8.7854166,25.358,61322463,12.6,1.86,79.4487804878049,4.9,7.6,176.9,50653.2569148306,3106182472989.2,91.4,"3,37912332192146"
2007,IDN,57.12649536,2.82385564,51.505,232374239,21.448,2.505,68.105,31.2,2.9,63.4,1860.00281113287,432216737774.861,102.6,"3,30298253715326"
2007,IND,35.85623932,3.51754165,44.559,1183209471,22.996,2.823,65.35,51.5,15.3,45.3,1028.33477194577,1216735441524.86,95.0,"3,23061658988518"
2007,ITA,3092.55883789,8.13610077,6.999,58438310,9.7,1.4,81.4341463414634,3.6,6.7,164.2,37870.7475070969,2213102482751.46,120.0,"3,15941828676172"
2007,LKA,73.7281723,3.95132089,22.289,19842044,18.404,2.275,75.037,11.0,20.0,53.4,1630.38890604323,32350248410.8216,98.0,"3,091392878129"
2007,MEX,556.0402832,5.76644516,70.295,109170503,20.973,2.421,75.255,18.2,4.1,179.9,9642.68051672231,1052696282278.87,105.2,"3,0184439711151"
2007,NGA,70.0737381,3.90997314,123.176,146339971,42.111,5.93,49.373,89.8,4.7,69.0,1883.46138847202,275625684968.615,109.1,"2,92977982964718"
2007,NPL,17.40269661,3.66484332,88.898,26382586,24.434,2.865,66.26,41.9,8.0,48.0,391.380057185409,10325618017.379,108.9,"2,82116542759862"
2007,PAK,28.44916725,3.13822842,43.583,167808106,30.96,4.211,64.42,74.1,9.1,67.1,908.095085179713,152385716311.916,122.2,"2,70067662741064"
2007,PER,159.6578064,4.42612123,71.551,28333050,21.828,2.662,73.528,18.2,2.6,157.1,3606.07068932344,102170981144.136,59.4,"2,57702592357048"
2007,POL,660.92468262,5.87339211,15.941,38120560,10.2,1.31,75.2439024390244,6.1,15.7,162.9,11254.5173881254,429028505365.078,138.5,"2,46296978777234"
2007,ROU,415.06790161,5.02223349,41.632,20882982,10.3,1.45,72.5658536585366,13.0,11.6,159.0,8360.16632132485,174585202805.233,140.5,"2,36580842980824"
2007,RUS,461.50531006,4.74792528,29.643,142805114,11.3,1.416,67.5868292682927,9.6,41.7,160.8,9101.2548828125,1299705764823.62,148.4,"2,29134680301216"
2007,TZA,36.90998459,6.8842783,133.45,40681416,41.371,5.584,55.926,52.9,5.4,65.6,552.839477539063,21843529024.9154,113.8,"2,23379182557198"
2007,USA,7181.89208984,14.93882084,39.581,301231207,14.3,2.12,77.9878048780488,6.6,12.4,189.4,48050.2237771135,14474226905000.0,95.5,"2,18091864189372"
2007,ZAF,468.23007202,7.68138409,67.258,49119766,23.367,2.61,54.452,46.6,24.6,141.5,6780.88455469658,333075462599.71,132.8,"2,12671885978264"
2008,AFG,38.10266113,10.25649548,126.633,27722281,41.949,6.373,59.93,69.2,4.6,54.4,364.6635420423,10109305182.952,113.6,"2,07565569574324"
2008,ARG,746.49328613,8.18266869,63.0638,40080159,18.355,2.366,74.952,13.7,8.7,176.1,9020.87332314274,361558037110.419,130.5,"2,02652249860984"
2008,AUS,4090.76196289,8.25585651,16.1404,21249200,14.0,1.984,81.3951219512195,4.4,11.6,182.2,49654.9105957389,1055127126230.98,88.6,"1,978827600376028"
2008,BGD,15.80424309,2.48848343,93.0018,144304164,22.153,2.449,69.072,42.7,4.7,46.1,634.987069668507,91631278239.3237,84.4,"1,933321919349772"
2008,BRA,707.49121094,8.01129246,69.7322,192030362,15.921,1.847,72.966,18.4,5.1,154.3,8831.18364277674,1695855391810.9,137.8,"0,1674171459175968"
2008,CHL,724.70123291,6.74047899,54.8116,16708255,14.78,1.895,78.33,7.6,12.2,176.7,10752.9723000388,179663403196.985,119.3,"0,1384623779065686"
2008,CHN,131.88728333,3.90000153,7.3074,1324655000,12.14,1.62,73.835,14.8,11.1,78.6,3468.30460207977,4594307032667.98,88.4,"0,1358488661617616"
2008,COD,16.34123802,4.98871946,130.4848,60411195,45.307,6.621,55.743,88.1,7.1,61.8,327.563721821663,19788515873.8942,100.9,"0,122271706005848"
2008,COL,374.42697144,6.84192705,80.3788,44254972,17.612,2.081,74.962,16.7,4.2,163.1,5472.53652992425,242186950900.775,95.9,"0,0407441478914388"
2008,DEU,4669.65332031,10.25105095,9.4294,82110097,8.3,1.38,79.7365853658537,3.6,12.5,161.4,45612.7106221441,3745264093617.19,107.0,"0,00317712461834786"
2008,EGY,97.20935059,4.46634817,50.6334,79636081,25.93,3.085,69.971,26.0,3.1,174.4,2044.52780415176,162818181818.182,113.3,"0,0562088160145512"
2008,ESP,2995.04980469,8.3818779,11.9864,45954106,11.3,1.45,81.1756097560976,3.4,7.8,175.8,35510.7222312701,1631863493552.34,101.9,"0,10581390052122"
2008,ETH,13.45180225,4.28063917,84.894,82916236,37.035,5.39,59.581,59.8,7.6,51.0,326.436822761984,27066912635.2228,84.6,"0,0575480317548744"
2008,FRA,4807.37451172,10.50084686,7.128,64374979,12.9,2.01,81.2146341463415,3.2,18.2,167.9,45519.2968812949,2930303780828.12,97.4,"0,0336416889107394"
2008,GBR,4301.11669922,9.06439972,23.9822,61806995,12.9,1.91,79.6,4.8,8.1,178.7,47549.3486286006,2938882352941.18,90.3,"0,090607262277226"
2008,IDN,60.42224503,2.54842281,51.299,235469755,21.251,2.499,68.485,30.0,2.8,65.5,2166.85423141608,510228634992.258,104.0,"0,1123352028749568"
2008,IND,37.88212204,3.51468062,41.2576,1200669762,22.39,2.743,65.794,49.4,15.1,46.7,998.522341514181,1198895582137.51,95.1,"0,297832858981506"
2008,ITA,3504.11157227,8.53282356,6.778,58826731,9.8,1.45,81.4853658536585,3.5,6.9,165.4,40944.9124194678,2408655348718.59,118.6,"0,889014625311098"
2008,LKA,92.90744781,3.98464847,22.2006,19983984,18.252,2.269,75.157,10.5,17.5,55.0,2037.32210302668,40713812309.7316,98.7,"1,294365410941544"
2008,MEX,570.83050537,5.69886971,69.43,110815272,20.635,2.391,75.194,17.6,4.4,181.6,10016.5712139986,1109989063586.62,105.3,"0,982778215006428"
2008,NGA,81.22611237,3.6958158,121.9508,150269622,41.874,5.902,49.913,87.7,4.6,70.9,2259.11405888538,339476215683.592,109.1,"0,60111937703556"
2008,NPL,19.09256172,3.80911303,86.3322,26666581,23.767,2.751,66.727,40.1,8.3,49.5,470.455459040508,12545438605.3959,109.2,"1,009867374795346"
